provincia_code,municipio_code,municipio,lat_municipio,lon_municipio,source
24,24097,MATADEÓN DE LOS OTEROS,42.33776,-5.36887,nucleo_capital_geonames
24,24098,MATALLANA DE TORÍO,42.8656,-5.52034,nucleo_capital_geonames
24,24099,MATANZA,42.24004,-5.37573,nucleo_capital_geonames
24,24100,MOLINASECA,42.53829,-6.51997,nucleo_capital_geonames
24,24101,MURIAS DE PAREDES,42.85027,-6.19164,nucleo_capital_geonames
24,24102,NOCEDA DEL BIERZO,42.7113741,-6.4004429,geo_point_2d_poligono
24,24103,OENCIA,42.54758,-6.96859,nucleo_capital_geonames
24,24104,OMAÑAS (LAS),42.68145,-5.87141,nucleo_homonimo_geonames
24,24105,ONZONILLA,42.52435,-5.5816,nucleo_capital_geonames
24,24106,OSEJA DE SAJAMBRE,43.13671,-5.03786,nucleo_capital_geonames
24,24107,PAJARES DE LOS OTEROS,42.3301,-5.47313,nucleo_capital_geonames
24,24108,PALACIOS DE LA VALDUERNA,42.32773,-5.9383,nucleo_capital_geonames
24,24109,PALACIOS DEL SIL,42.87601,-6.4315,nucleo_capital_geonames
24,24110,PÁRAMO DEL SIL,42.82056,-6.48747,nucleo_capital_geonames
24,24112,PERANZANES,42.87725,-6.63383,nucleo_capital_geonames
24,24113,POBLADURA DE PELAYO GARCÍA,42.30602,-5.6856,nucleo_capital_geonames
24,24114,POLA DE GORDÓN (LA),42.85658,-5.66768,nucleo_homonimo_geonames
24,24115,PONFERRADA,42.54664,-6.59619,nucleo_capital_geonames
24,24116,POSADA DE VALDEÓN,43.15154,-4.92102,nucleo_capital_geonames
24,24117,POZUELO DEL PÁRAMO,42.17101,-5.76813,nucleo_capital_geonames
24,24118,PRADO DE LA GUZPEÑA,42.78309,-5.02554,nucleo_capital_geonames
24,24119,PRIARANZA DEL BIERZO,42.50978,-6.67017,nucleo_capital_geonames
24,24120,PRIORO,42.89481,-4.96349,nucleo_capital_geonames
24,24121,PUEBLA DE LILLO,43.00691,-5.27387,nucleo_capital_geonames
24,24122,PUENTE DE DOMINGO FLÓREZ,42.41166,-6.82077,nucleo_capital_geonames
24,24123,QUINTANA DEL CASTILLO,42.65987,-6.04978,nucleo_capital_geonames
24,24124,QUINTANA DEL MARCO,42.2067,-5.8503,nucleo_capital_geonames
24,24125,QUINTANA Y CONGOSTO,42.25585,-6.03636,nucleo_capital_geonames
24,24127,REGUERAS DE ARRIBA,42.29414,-5.85958,nucleo_capital_geonames
24,24129,REYERO,42.94882,-5.19892,nucleo_capital_geonames
24,24130,RIAÑO,42.97705,-5.00352,nucleo_capital_geonames
24,24131,RIEGO DE LA VEGA,42.39138,-5.98102,nucleo_capital_geonames
24,24132,RIELLO,42.8069289,-6.0203881,geo_point_2d_poligono
24,24133,RIOSECO DE TAPIA,42.7296,-5.79016,nucleo_homonimo_geonames
24,24134,ROBLA (LA),42.80302,-5.62904,nucleo_homonimo_geonames
24,24136,ROPERUELOS DEL PÁRAMO,42.2378,-5.78235,nucleo_capital_geonames
24,24137,SABERO,42.83593,-5.14875,nucleo_capital_geonames
24,24139,SAHAGÚN,42.37085,-5.02942,nucleo_capital_geonames
24,24141,SAN ADRIÁN DEL VALLE,42.13033,-5.72905,nucleo_capital_geonames
24,24142,SAN ANDRÉS DEL RABANEDO,42.61174,-5.61671,nucleo_capital_geonames
24,24143,SANCEDO,42.66666,-6.63456,nucleo_capital_geonames
24,24144,SAN CRISTÓBAL DE LA POLANTERA,42.39041,-5.90732,nucleo_capital_geonames
24,24145,SAN EMILIANO,42.97164,-6.00075,nucleo_capital_geonames
24,24146,SAN ESTEBAN DE NOGALES,42.15995,-5.93065,nucleo_capital_geonames
24,24148,SAN JUSTO DE LA VEGA,42.45696,-6.01825,nucleo_capital_geonames
24,24149,SAN MILLÁN DE LOS CABALLEROS,42.2852,-5.56107,nucleo_capital_geonames
24,24150,SAN PEDRO BERCIANOS,42.39145,-5.71341,nucleo_capital_geonames
24,24151,SANTA COLOMBA DE CURUEÑO,42.75058,-5.41201,nucleo_capital_geonames
24,24152,SANTA COLOMBA DE SOMOZA,42.44466,-6.24483,nucleo_capital_geonames
24,24153,SANTA CRISTINA DE VALMADRIGAL,42.35446,-5.30929,nucleo_capital_geonames
24,24154,SANTA ELENA DE JAMUZ,42.26064,-5.88762,nucleo_capital_geonames
24,24155,SANTA MARÍA DE LA ISLA,42.35533,-5.9287,nucleo_capital_geonames
24,24156,SANTA MARÍA DEL MONTE DE CEA,42.49137,-5.11689,nucleo_capital_geonames
24,24157,SANTA MARÍA DEL PÁRAMO,42.35512,-5.75151,nucleo_capital_geonames
24,24158,SANTA MARÍA DE ORDÁS,42.72653,-5.82301,nucleo_capital_geonames
24,24159,SANTA MARINA DEL REY,42.51334,-5.86065,nucleo_capital_geonames
24,24160,SANTAS MARTAS,42.4322,-5.37066,nucleo_capital_geonames
24,24161,SANTIAGO MILLAS,42.38379,-6.10538,nucleo_capital_geonames
24,24162,SANTOVENIA DE LA VALDONCINA,42.5404842,-5.617804,geo_point_2d_poligono
24,24163,SARIEGOS,42.65,-5.63333,nucleo_homonimo_geonames
24,24164,SENA DE LUNA,42.92906,-5.95267,nucleo_capital_geonames
24,24165,SOBRADO,42.51667,-6.85,nucleo_capital_geonames
24,24166,SOTO DE LA VEGA,42.33227,-5.88225,nucleo_capital_geonames
24,24167,SOTO Y AMÍO,42.77477,-5.88693,nucleo_capital_geonames
24,24168,TORAL DE LOS GUZMANES,42.24274,-5.56771,nucleo_capital_geonames
24,24169,TORENO,42.69955,-6.51236,nucleo_capital_geonames
24,24170,TORRE DEL BIERZO,42.60769,-6.36675,nucleo_capital_geonames
24,24171,TRABADELO,42.64874,-6.88,nucleo_capital_geonames
24,24172,TRUCHAS,42.26093,-6.43605,nucleo_capital_geonames
24,24173,TURCIA,42.53431,-5.87844,nucleo_capital_geonames
24,24174,URDIALES DEL PÁRAMO,42.37034,-5.77297,nucleo_capital_geonames
24,24175,VALDEFRESNO,42.59492,-5.49355,nucleo_capital_geonames
24,24176,VALDEFUENTES DEL PÁRAMO,42.3237,-5.83097,nucleo_capital_geonames
24,24177,VALDELUGUEROS,42.9813674,-5.4215371,geo_point_2d_poligono
24,24178,VALDEMORA,42.19541,-5.42747,nucleo_capital_geonames
24,24179,VALDEPIÉLAGO,42.86895,-5.39763,nucleo_capital_geonames
24,24180,VALDEPOLO,42.57686,-5.22513,nucleo_capital_geonames
24,24181,VALDERAS,42.0783,-5.44355,nucleo_capital_geonames
24,24182,VALDERREY,42.39408,-6.02151,nucleo_capital_geonames
24,24183,VALDERRUEDA,42.81558,-4.94731,nucleo_capital_geonames
24,24184,VALDESAMARIO,42.72094,-5.95104,nucleo_capital_geonames
24,24185,VAL DE SAN LORENZO,42.41819,-6.12391,nucleo_capital_geonames
24,24187,VALDEVIMBRE,42.41959,-5.61975,nucleo_capital_geonames
24,24188,VALENCIA DE DON JUAN,42.29374,-5.5172,nucleo_capital_geonames
24,24189,VALVERDE DE LA VIRGEN,42.56823,-5.68461,nucleo_capital_geonames
24,24190,VALVERDE-ENRIQUE,42.30459,-5.2999,nucleo_capital_geonames
24,24191,VALLECILLO,42.35604,-5.21088,nucleo_capital_geonames
24,24193,VECILLA (LA),42.8234427,-5.4072857,geo_point_2d_poligono
24,24194,VEGACERVERA,42.88808,-5.53549,nucleo_capital_geonames
24,24196,VEGA DE ESPINAREDA,42.72537,-6.65439,nucleo_capital_geonames
24,24197,VEGA DE INFANZONES,42.48116,-5.53295,nucleo_capital_geonames
24,24198,VEGA DE VALCARCE,42.66068,-6.93785,nucleo_capital_geonames
24,24199,VEGAQUEMADA,42.8187,-5.33242,nucleo_capital_geonames
24,24201,VEGAS DEL CONDADO,42.6738765,-5.385769,geo_point_2d_poligono
24,24202,VILLABLINO,42.93932,-6.31943,nucleo_homonimo_geonames
24,24203,VILLABRAZ,42.24658,-5.44593,nucleo_capital_geonames
24,24205,VILLADANGOS DEL PÁRAMO,42.51672,-5.76737,nucleo_capital_geonames
24,24206,TORAL DE LOS VADOS,42.54311,-6.7771,nucleo_homonimo_geonames
24,24207,VILLADEMOR DE LA VEGA,42.26964,-5.56808,nucleo_capital_geonames
24,24209,VILLAFRANCA DEL BIERZO,42.60601,-6.81069,nucleo_capital_geonames
24,24210,VILLAGATÓN,42.63413,-6.16184,nucleo_capital_geonames
24,24211,VILLAMANDOS,42.18058,-5.59397,nucleo_capital_geonames
24,24212,VILLAMAÑÁN,42.32198,-5.58195,nucleo_capital_geonames
24,24213,VILLAMARTÍN DE DON SANCHO,42.56943,-5.06056,nucleo_capital_geonames
24,24214,VILLAMEJIL,42.56205,-6.02514,nucleo_capital_geonames
24,24215,VILLAMOL,42.42766,-5.04832,nucleo_capital_geonames
24,24216,VILLAMONTÁN DE LA VALDUERNA,42.30962,-5.99656,nucleo_capital_geonames
24,24217,VILLAMORATIEL DE LAS MATAS,42.39755,-5.30064,nucleo_capital_geonames
24,24218,VILLANUEVA DE LAS MANZANAS,42.47264,-5.48043,nucleo_capital_geonames
24,24219,VILLAOBISPO DE OTERO,42.50065,-6.05809,nucleo_capital_geonames
24,24221,VILLAQUEJIDA,42.145,-5.59699,nucleo_capital_geonames
24,24222,VILLAQUILAMBRE,42.64685,-5.55835,nucleo_capital_geonames
24,24223,VILLAREJO DE ÓRBIGO,42.44559,-5.90462,nucleo_capital_geonames
24,24224,VILLARES DE ÓRBIGO,42.46955,-5.91002,nucleo_capital_geonames
24,24225,VILLASABARIEGO,42.53288,-5.41322,nucleo_capital_geonames
24,24226,VILLASELÁN,42.56105,-5.0482,nucleo_capital_geonames
24,24227,VILLATURIEL,42.51819,-5.48615,nucleo_capital_geonames
24,24228,VILLAZALA,42.36146,-5.856,nucleo_capital_geonames
24,24229,VILLAZANZO DE VALDERADUEY,42.53592,-4.96462,nucleo_capital_geonames
24,24230,ZOTES DEL PÁRAMO,42.27268,-5.73617,nucleo_capital_geonames
24,24901,VILLAMANÍN,42.93864,-5.65669,nucleo_capital_geonames
24,24902,VILLAORNATE Y CASTRO,42.1885574,-5.5302616,geo_point_2d_poligono
25,25001,ABELLA DE LA CONCA,42.16163,1.09228,nucleo_capital_geonames
25,25002,ÀGER,42.0,0.76667,nucleo_capital_geonames
25,25003,AGRAMUNT,41.78686,1.09683,nucleo_capital_geonames
25,25004,ALAMÚS (ELS),41.6092757,0.7382597,punto_representativo_poligono
25,25005,ALÀS I CERC,42.35,1.51667,nucleo_homonimo_geonames
25,25006,ALBAGÉS (L'),41.4464207,0.7531653,geo_point_2d_poligono
25,25007,ALBATÀRREC,41.56667,0.6,nucleo_homonimo_geonames
25,25008,ALBESA,41.75282,0.65936,nucleo_capital_geonames
25,25009,ALBI (L'),41.432974,0.9230827,geo_point_2d_poligono
25,25010,ALCANÓ,41.48064,0.61659,nucleo_capital_geonames
25,25011,ALCARRÀS,41.56667,0.51667,nucleo_capital_geonames
25,25012,ALCOLETGE,41.64762,0.69383,nucleo_homonimo_geonames
25,25013,ALFARRÀS,41.8301183,0.5659927,geo_point_2d_poligono
25,25014,ALFÉS,41.52143,0.6205,nucleo_capital_geonames
25,25015,ALGERRI,41.81482,0.63633,nucleo_capital_geonames
25,25016,ALGUAIRE,41.73703,0.5845,nucleo_homonimo_geonames
25,25017,ALINS,42.5793872,1.3516689,geo_point_2d_poligono
25,25019,ALMACELLES,41.73216,0.43722,nucleo_homonimo_geonames
25,25020,ALMATRET,41.30556,0.42418,nucleo_homonimo_geonames
25,25021,ALMENAR,41.79604,0.56834,nucleo_capital_geonames
25,25022,ALÒS DE BALAGUER,41.91667,0.96667,nucleo_homonimo_geonames
25,25023,ALPICAT,41.6657,0.55564,nucleo_homonimo_geonames
25,25024,ALT ÀNEU,42.6827706,1.0605972,geo_point_2d_poligono
25,25025,NAUT ARAN,42.7011678,0.9243045,geo_point_2d_poligono
25,25027,ANGLESOLA,41.65649,1.08286,nucleo_capital_geonames
25,25029,ARBECA,41.54153,0.92457,nucleo_capital_geonames
25,25030,PONT DE BAR (EL),42.3711,1.60538,nucleo_capital_geonames
25,25031,ARRES,42.7605487,0.7077494,geo_point_2d_poligono
25,25032,ARSÈGUEL,42.34998,1.58418,nucleo_homonimo_geonames
25,25033,ARTESA DE LLEIDA,41.55,0.7,nucleo_homonimo_geonames
25,25034,ARTESA DE SEGRE,41.89467,1.04625,nucleo_capital_geonames
25,25035,SENTIU DE SIÓ (LA),41.8036154,0.8783614,geo_point_2d_poligono
25,25036,ASPA,41.49472,0.67277,nucleo_capital_geonames
25,25037,AVELLANES I SANTA LINYA (LES),41.9189847,0.7844785,geo_point_2d_poligono
25,25038,AITONA,41.48333,0.46667,nucleo_homonimo_geonames
25,25039,BAIX PALLARS,42.3214972,1.0608134,geo_point_2d_poligono
25,25040,BALAGUER,41.79117,0.81094,nucleo_capital_geonames
25,25041,BARBENS,41.6784,1.01731,nucleo_homonimo_geonames
25,25042,La Baronia de Rialb,42.0275656,1.1812731,geo_point_2d_poligono
25,25043,VALL DE BOÍ (LA),42.5351339,0.8568895,geo_point_2d_poligono
25,25044,BASSELLA,42.01667,1.3,nucleo_homonimo_geonames
25,25045,BAUSEN,42.83454,0.71687,nucleo_homonimo_geonames
25,25046,BELIANES,41.56025,1.01602,nucleo_homonimo_geonames
25,25047,BELLCAIRE D'URGELL,41.75,0.91667,nucleo_homonimo_geonames
25,25048,BELL-LLOC D'URGELL,41.63333,0.78333,nucleo_homonimo_geonames
25,25049,BELLMUNT D'URGELL,41.7617635,0.9463465,geo_point_2d_poligono
25,25050,BELLPUIG,41.62595,1.01144,nucleo_capital_geonames
25,25051,BELLVER DE CERDANYA,42.36667,1.78333,nucleo_homonimo_geonames
25,25052,BELLVÍS,41.67269,0.81768,nucleo_capital_geonames
25,25053,BENAVENT DE SEGRIÀ,41.69615,0.63365,nucleo_homonimo_geonames
25,25055,BIOSCA,41.84186,1.35889,nucleo_homonimo_geonames
25,25056,BOVERA,41.31667,0.65,nucleo_capital_geonames
25,25057,BÒRDES (ES),42.73333,0.71667,nucleo_homonimo_geonames
25,25058,BORGES BLANQUES (LES),41.4985693,0.8658385,geo_point_2d_poligono
25,25059,BOSSÒST,42.78333,0.7,nucleo_homonimo_geonames
25,25060,Cabanabona,41.8515,1.21579,nucleo_homonimo_geonames
25,25061,CABÓ,42.2394188,1.2349963,geo_point_2d_poligono
25,25062,CAMARASA,41.87486,0.87814,nucleo_capital_geonames
25,25063,CANEJAN,42.83836,0.739,nucleo_homonimo_geonames
25,25064,CASTELLAR DE LA RIBERA,42.0122088,1.404059,geo_point_2d_poligono
25,25067,CASTELLDANS,41.5,0.76667,nucleo_homonimo_geonames
25,25068,CASTELLNOU DE SEANA,41.64802,0.97093,nucleo_capital_geonames
25,25069,CASTELLÓ DE FARFANYA,41.81667,0.73333,nucleo_capital_geonames
25,25070,CASTELLSERÀ,41.75,1.0,nucleo_capital_geonames
25,25071,CAVA,42.315373,1.6135235,geo_point_2d_poligono
25,25072,CERVERA,41.67003,1.2721,nucleo_homonimo_geonames
25,25073,CERVIÀ DE LES GARRIGUES,41.436255,0.8408783,geo_point_2d_poligono
25,25074,CIUTADILLA,41.56113,1.13935,nucleo_capital_geonames
25,25075,Clariana de Cardener,41.96204,1.60233,nucleo_cualquiera_geonames
25,25076,COGUL (EL),41.46667,0.68333,nucleo_capital_geonames
25,25077,COLL DE NARGÓ,42.17473,1.31694,nucleo_capital_geonames
25,25078,CORBINS,41.68333,0.7,nucleo_homonimo_geonames
25,25079,CUBELLS,41.85062,0.959,nucleo_capital_geonames
25,25081,ESPLUGA CALBA (L'),41.4909393,1.0056654,geo_point_2d_poligono
25,25082,ESPOT,42.57838,1.08666,nucleo_capital_geonames
25,25085,ESTARÀS,41.7048329,1.3903101,punto_representativo_poligono
25,25086,ESTERRI D'ÀNEU,42.63333,1.13333,nucleo_homonimo_geonames
25,25087,ESTERRI DE CARDÓS,42.59254,1.2626,nucleo_homonimo_geonames
25,25088,ESTAMARIU,42.37326,1.52349,nucleo_homonimo_geonames
25,25089,FARRERA,42.49654,1.27216,nucleo_capital_geonames
25,25092,FLORESTA (LA),41.51667,0.91667,nucleo_homonimo_geonames
25,25093,FONDARELLA,41.63469,0.87343,nucleo_homonimo_geonames
25,25094,FORADADA,41.8734396,1.0116098,geo_point_2d_poligono
25,25096,FULIOLA (LA),41.71358,1.01746,nucleo_homonimo_geonames
25,25097,FULLEDA,41.46334,1.02395,nucleo_capital_geonames
25,25098,GAVET DE LA CONCA,42.0727399,0.9897336,geo_point_2d_poligono
25,25099,GOLMÉS,41.63354,0.93125,nucleo_capital_geonames
25,25100,GÓSOL,42.23697,1.6601,nucleo_capital_geonames
25,25101,GRANADELLA (LA),41.35,0.66667,nucleo_capital_geonames
25,25102,GRANJA D'ESCARP (LA),41.41667,0.36667,nucleo_capital_geonames
25,25103,GRANYANELLA,41.6553455,1.2141801,geo_point_2d_poligono
25,25104,GRANYENA DE SEGARRA,41.61667,1.25,nucleo_homonimo_geonames
25,25105,GRANYENA DE LES GARRIGUES,41.43333,0.65,nucleo_homonimo_geonames
25,25109,GUIMERÀ,41.5645,1.18528,nucleo_capital_geonames
25,25110,GUISSONA,41.78333,1.3,nucleo_homonimo_geonames
25,25111,GUIXERS,42.1395912,1.6410574,geo_point_2d_poligono
25,25112,IVARS DE NOGUERA,41.85,0.6,nucleo_homonimo_geonames
25,25113,IVARS D'URGELL,41.68019,0.98696,nucleo_capital_geonames
25,25114,IVORRA,41.76667,1.4,nucleo_capital_geonames
25,25115,ISONA I CONCA DELLÀ,42.1267111,1.0380823,geo_point_2d_poligono
25,25118,JUNCOSA,41.37033,0.7765,nucleo_capital_geonames
25,25119,JUNEDA,41.54847,0.82451,nucleo_capital_geonames
25,25120,LLEIDA,41.61674,0.62218,nucleo_capital_geonames
25,25121,LES,42.81076,0.7105,nucleo_capital_geonames
25,25122,LINYOLA,41.7,0.91667,nucleo_capital_geonames
25,25123,LLADORRE,42.62138,1.24893,nucleo_homonimo_geonames
25,25124,LLADURS,42.04292,1.50856,nucleo_homonimo_geonames
25,25125,LLARDECANS,41.3870616,0.5385285,geo_point_2d_poligono
25,25126,LLAVORSÍ,42.49515,1.21101,nucleo_homonimo_geonames
25,25127,LLES DE CERDANYA,42.39025,1.68692,nucleo_capital_geonames
25,25128,LLIMIANA,42.07476,0.91621,nucleo_capital_geonames
25,25129,Llobera,41.9233516,1.4619208,geo_point_2d_poligono
25,25130,MALDÀ,41.55,1.03333,nucleo_homonimo_geonames
25,25131,MASSALCOREIG,41.4583501,0.3595514,geo_point_2d_poligono
25,25132,MASSOTERES,41.8,1.31667,nucleo_homonimo_geonames
25,25133,MAIALS,41.36667,0.5,nucleo_capital_geonames
25,25134,MENÀRGUENS,41.73333,0.75,nucleo_homonimo_geonames
25,25135,MIRALCAMP,41.60516,0.87987,nucleo_capital_geonames
25,25136,La Molsosa,41.784104,1.5420607,geo_point_2d_poligono
25,25137,MOLLERUSSA,41.63333,0.9,nucleo_capital_geonames
25,25138,MONTGAI,41.8,0.96667,nucleo_homonimo_geonames
25,25139,MONTELLÀ I MARTINET,42.3217395,1.6930483,geo_point_2d_poligono
25,25140,MONTFERRER I CASTELLBÒ,42.385227,1.328803,geo_point_2d_poligono
25,25141,MONTOLIU DE SEGARRA,41.5877661,1.2705735,geo_point_2d_poligono
25,25142,MONTOLIU DE LLEIDA,41.5539579,0.5980191,geo_point_2d_poligono
25,25143,MONTORNÈS DE SEGARRA,41.6,1.23333,nucleo_homonimo_geonames
25,25145,NALEC,41.55,1.11667,nucleo_capital_geonames
25,25146,NAVÈS,42.0474155,1.6348693,geo_point_2d_poligono
25,25148,ODÈN,42.1228129,1.4389379,geo_point_2d_poligono
25,25149,OLIANA,42.06895,1.31353,nucleo_homonimo_geonames
25,25150,Oliola,41.87566,1.17631,nucleo_homonimo_geonames
25,25151,Olius,42.01035,1.5646,nucleo_capital_geonames
25,25152,OLUGES (LES),41.6931386,1.3395405,geo_point_2d_poligono
25,25153,OMELLONS (ELS),41.5,0.96667,nucleo_homonimo_geonames
25,25154,OMELLS DE NA GAIA (ELS),41.50041,1.07524,nucleo_homonimo_geonames
25,25155,ORGANYÀ,42.21667,1.33333,nucleo_homonimo_geonames
25,25156,OS DE BALAGUER,41.87314,0.72017,nucleo_capital_geonames
25,25157,OSSÓ DE SIÓ,41.75485,1.159,nucleo_capital_geonames
25,25158,PALAU D'ANGLESOLA (EL),41.65,0.88333,nucleo_homonimo_geonames
25,25161,CONCA DE DALT,42.2408603,1.0094452,geo_point_2d_poligono
25,25163,COMA I LA PEDRA (LA),42.176051,1.5831344,geo_point_2d_poligono
25,25164,PENELLES,41.7295118,0.9497316,geo_point_2d_poligono
25,25165,PERAMOLA,42.05771,1.26767,nucleo_homonimo_geonames
25,25166,Pinell de Solsonès,41.951648,1.3686888,geo_point_2d_poligono
25,25167,PINÓS,41.8444704,1.5500608,geo_point_2d_poligono
25,25168,POAL (EL),41.675666,0.8713683,geo_point_2d_poligono
25,25169,POBLA DE CÉRVOLES (LA),41.381214,0.8822524,geo_point_2d_poligono
25,25170,BELLAGUARDA,41.33741,0.736,nucleo_homonimo_geonames
25,25171,POBLA DE SEGUR (LA),42.25,0.96667,nucleo_homonimo_geonames
25,25172,PONTS,41.91607,1.18515,nucleo_homonimo_geonames
25,25173,PONT DE SUERT (EL),42.40815,0.74171,nucleo_homonimo_geonames
25,25174,PORTELLA (LA),41.73333,0.65,nucleo_homonimo_geonames
25,25175,PRATS I SANSOR,42.3661476,1.8330811,geo_point_2d_poligono
25,25176,PREIXANA,41.60748,1.03831,nucleo_homonimo_geonames
25,25177,PREIXENS,41.7964,1.05057,nucleo_homonimo_geonames
25,25179,PRULLANS,42.37877,1.73773,nucleo_homonimo_geonames
25,25180,PUIGGRÒS,41.5583269,0.8789353,geo_point_2d_poligono
25,25181,PUIGVERD D'AGRAMUNT,41.76667,1.13333,nucleo_homonimo_geonames
25,25182,PUIGVERD DE LLEIDA,41.53333,0.73333,nucleo_homonimo_geonames
25,25183,RIALP,42.44354,1.13537,nucleo_homonimo_geonames
25,25185,RIBERA D'URGELLET,42.291057,1.3978416,geo_point_2d_poligono
25,25186,Riner,41.9223017,1.5536067,geo_point_2d_poligono
25,25189,ROSSELLÓ,41.69374,0.59515,nucleo_homonimo_geonames
25,25190,SALÀS DE PALLARS,42.2219502,0.9216479,geo_point_2d_poligono
25,25191,SANAÜJA,41.88333,1.31667,nucleo_homonimo_geonames
25,25192,SANT GUIM DE FREIXENET,41.65573,1.42024,nucleo_capital_geonames
25,25193,SANT LLORENÇ DE MORUNYS,42.13333,1.6,nucleo_homonimo_geonames
25,25194,SANT RAMON,41.7334042,1.3587284,geo_point_2d_poligono
25,25196,SANT ESTEVE DE LA SARGA,42.0774839,0.7676229,geo_point_2d_poligono
25,25197,SANT GUIM DE LA PLANA,41.76285,1.3237,nucleo_homonimo_geonames
25,25200,SARROCA DE LLEIDA,41.45,0.56667,nucleo_homonimo_geonames
25,25201,SARROCA DE BELLERA,42.4084923,0.8864758,geo_point_2d_poligono
25,25202,SENTERADA,42.32549,0.93641,nucleo_capital_geonames
25,25203,SEU D'URGELL (LA),42.35877,1.46144,nucleo_homonimo_geonames
25,25204,SERÒS,41.46667,0.41667,nucleo_capital_geonames
25,25205,SIDAMON,41.63333,0.83333,nucleo_capital_geonames
25,25206,SOLERÀS (EL),41.41667,0.68333,nucleo_homonimo_geonames
25,25207,SOLSONA,41.99395,1.51706,nucleo_homonimo_geonames
25,25208,SORIGUERA,42.3759636,1.1460163,geo_point_2d_poligono
25,25209,SORT,42.41319,1.13045,nucleo_homonimo_geonames
25,25210,SOSES,41.53333,0.48333,nucleo_homonimo_geonames
25,25211,SUDANELL,41.55663,0.56708,nucleo_homonimo_geonames
25,25212,SUNYER,41.52268,0.59197,nucleo_capital_geonames
25,25215,TALARN,42.18575,0.90068,nucleo_homonimo_geonames
25,25216,TALAVERA,41.58157,1.3383,nucleo_homonimo_geonames
25,25217,TÀRREGA,41.64704,1.13957,nucleo_capital_geonames
25,25218,TARRÉS,41.4296609,1.0218054,geo_point_2d_poligono
25,25219,TARROJA DE SEGARRA,41.73333,1.28333,nucleo_homonimo_geonames
25,25220,TÉRMENS,41.71667,0.76667,nucleo_capital_geonames
25,25221,TÍRVIA,42.51667,1.25,nucleo_homonimo_geonames
25,25222,Tiurana,41.97527,1.25608,nucleo_capital_geonames
25,25223,TORÀ,41.8420039,1.4420011,geo_point_2d_poligono
25,25224,TORMS (ELS),41.38333,0.71667,nucleo_homonimo_geonames
25,25225,TORNABOUS,41.70117,1.05384,nucleo_capital_geonames
25,25226,TORREBESSES,41.43333,0.6,nucleo_capital_geonames
25,25227,TORRE DE CABDELLA (LA),42.42216,0.98238,nucleo_homonimo_geonames
25,25228,TORREFARRERA,41.67318,0.60671,nucleo_homonimo_geonames
25,25230,TORREGROSSA,41.583745,0.8097775,geo_point_2d_poligono
25,25231,TORRELAMEU,41.7,0.7,nucleo_homonimo_geonames
25,25232,TORRES DE SEGRE,41.53399,0.5142,nucleo_homonimo_geonames
25,25233,TORRE-SERONA,41.66667,0.63333,nucleo_homonimo_geonames
25,25234,TREMP,42.16703,0.89487,nucleo_capital_geonames
25,25238,VALLBONA DE LES MONGES,41.52631,1.08872,nucleo_capital_geonames
25,25239,VALLS DE VALIRA (LES),42.37579,1.45208,nucleo_homonimo_geonames
25,25240,VALLFOGONA DE BALAGUER,41.75211,0.81385,nucleo_homonimo_geonames
25,25242,VERDÚ,41.61057,1.14284,nucleo_capital_geonames
25,25243,VIELHA E MIJARAN,42.7059459,0.7871254,geo_point_2d_poligono
25,25244,VILAGRASSA,41.6430977,1.0880603,geo_point_2d_poligono
25,25245,VILALLER,42.47624,0.71686,nucleo_homonimo_geonames
25,25247,VILAMÒS,42.7554695,0.7328944,geo_point_2d_poligono
25,25248,VILANOVA DE BELLPUIG,41.61379,0.96432,nucleo_capital_geonames
25,25249,Vilanova de l'Aguda,41.91667,1.25,nucleo_homonimo_geonames
25,25250,VILANOVA DE MEIÀ,41.9932678,1.0070882,geo_point_2d_poligono
25,25251,VILANOVA DE SEGRIÀ,41.71667,0.61667,nucleo_homonimo_geonames
25,25252,VILA-SANA,41.66259,0.92731,nucleo_homonimo_geonames
25,25253,VILOSELL (EL),41.38333,0.95,nucleo_homonimo_geonames
25,25254,VILANOVA DE LA BARCA,41.68333,0.73333,nucleo_homonimo_geonames
25,25255,VINAIXA,41.43333,0.98333,nucleo_capital_geonames
25,25901,VALL DE CARDÓS,42.5869936,1.2164441,geo_point_2d_poligono
25,25902,SANT MARTÍ DE RIUCORB,41.5594689,1.064813,geo_point_2d_poligono
25,25903,GUINGUETA D'ÀNEU (LA),42.6029474,1.1537366,geo_point_2d_poligono
25,25904,CASTELL DE MUR,42.0982651,0.8504964,geo_point_2d_poligono
25,25905,RIBERA D'ONDARA,41.6311094,1.3256844,geo_point_2d_poligono
25,25906,VALLS D'AGUILAR (LES),42.3029385,1.2423347,geo_point_2d_poligono
25,25907,TORREFETA I FLOREJACS,41.7924441,1.2601442,geo_point_2d_poligono
25,25908,FÍGOLS I ALINYÀ,42.1950852,1.399338,geo_point_2d_poligono
25,25909,VANSA I FÓRNOLS (LA),42.2469557,1.4968343,geo_point_2d_poligono
25,25910,JOSA I TUIXÉN,42.2460339,1.6031768,geo_point_2d_poligono
25,25911,PLANS DE SIÓ (ELS),41.7355323,1.2065863,geo_point_2d_poligono
25,25912,GIMENELLS I EL PLA DE LA FONT,41.6675446,0.3826589,geo_point_2d_poligono
25,25913,RIU DE CERDANYA,42.34541,1.82631,nucleo_capital_geonames
26,26001,ÁBALOS,42.57154,-2.70956,nucleo_capital_geonames
